"Dataset Name","Observation Date","Series Key","Series Display Name","Observation Value","Unit","Observation Status","Observation Status Comment","Sequence No.","Series name"
"Summary of Foreign Investment in Pakistan","28-Feb-2005","TS_GP_FI_SUMFIPK_M.FI00080","..................b Debt Securities","","Million USD","Missing value","","80","Private Portfolio Investment Debt Securities"
"Summary of Foreign Investment in Pakistan","28-Feb-2005","TS_GP_FI_SUMFIPK_M.FI00090","......II Foreign Public Investment","","Million USD","Missing value","","90","Net Foreign Public Portfolio Investment"
"Summary of Foreign Investment in Pakistan","28-Feb-2005","TS_GP_FI_SUMFIPK_M.FI00100","............i Portfolio Investment","","Million USD","Missing value","","100","Net Foreign Public Portfolio Investment"
"Summary of Foreign Investment in Pakistan","28-Feb-2005","TS_GP_FI_SUMFIPK_M.FI00110","..................a Equity Securities","","Million USD","Missing value","","110","Net Foreign Public Portfolio Investment in Equity Securities"
"Summary of Foreign Investment in Pakistan","28-Feb-2005","TS_GP_FI_SUMFIPK_M.FI00120","..................b Debt Securities","","Million USD","Missing value","","120","Net Foreign Public Portfolio Investment in Debt Securities"
"Summary of Foreign Investment in Pakistan","31-Jan-2005","TS_GP_FI_SUMFIPK_M.FI00010","1 Total Foreign Investment","","Million USD","Missing value","","10","Net Total Foreign Investment in Pakistan"
"Summary of Foreign Investment in Pakistan","31-Jan-2005","TS_GP_FI_SUMFIPK_M.FI00020","......I Foreign Private Investment","102.62827","Million USD","Normal","","20","Net Foreign Private Investment in Pakistan"
"Summary of Foreign Investment in Pakistan","31-Jan-2005","TS_GP_FI_SUMFIPK_M.FI00030","............i FDI in Pakistan","70.071266","Million USD","Normal","","30","Net Foreign Direct Investment in Pakistan"
"Summary of Foreign Investment in Pakistan","31-Jan-2005","TS_GP_FI_SUMFIPK_M.FI00040","..................a FDI Inflow","77.122252","Million USD","Normal","","40","Total FDI Inflows in Pakistan"
"Summary of Foreign Investment in Pakistan","31-Jan-2005","TS_GP_FI_SUMFIPK_M.FI00050","..................b FDI Outflow","7.050986","Million USD","Normal","","50","Total FDI outflows from Pakistan"
"Summary of Foreign Investment in Pakistan","31-Jan-2005","TS_GP_FI_SUMFIPK_M.FI00060","............ii Private Portfolio Investment","32.6","Million USD","Normal","","60","Net Foreign Private Portfolio Investment"
"Summary of Foreign Investment in Pakistan","31-Jan-2005","TS_GP_FI_SUMFIPK_M.FI00070","..................a Equity Securities","32.6","Million USD","Normal","","70","Private Portfolio Investment Equity Securities"
"Summary of Foreign Investment in Pakistan","31-Jan-2005","TS_GP_FI_SUMFIPK_M.FI00080","..................b Debt Securities","","Million USD","Missing value","","80","Private Portfolio Investment Debt Securities"
"Summary of Foreign Investment in Pakistan","31-Jan-2005","TS_GP_FI_SUMFIPK_M.FI00090","......II Foreign Public Investment","","Million USD","Missing value","","90","Net Foreign Public Portfolio Investment"
"Summary of Foreign Investment in Pakistan","31-Jan-2005","TS_GP_FI_SUMFIPK_M.FI00100","............i Portfolio Investment","","Million USD","Missing value","","100","Net Foreign Public Portfolio Investment"
"Summary of Foreign Investment in Pakistan","31-Jan-2005","TS_GP_FI_SUMFIPK_M.FI00110","..................a Equity Securities","","Million USD","Missing value","","110","Net Foreign Public Portfolio Investment in Equity Securities"
"Summary of Foreign Investment in Pakistan","31-Jan-2005","TS_GP_FI_SUMFIPK_M.FI00120","..................b Debt Securities","","Million USD","Missing value","","120","Net Foreign Public Portfolio Investment in Debt Securities"
"Summary of Foreign Investment in Pakistan","31-Dec-2004","TS_GP_FI_SUMFIPK_M.FI00010","1 Total Foreign Investment","","Million USD","Missing value","","10","Net Total Foreign Investment in Pakistan"
"Summary of Foreign Investment in Pakistan","31-Dec-2004","TS_GP_FI_SUMFIPK_M.FI00020","......I Foreign Private Investment","133.81509","Million USD","Normal","","20","Net Foreign Private Investment in Pakistan"
"Summary of Foreign Investment in Pakistan","31-Dec-2004","TS_GP_FI_SUMFIPK_M.FI00030","............i FDI in Pakistan","117.293704","Million USD","Normal","","30","Net Foreign Direct Investment in Pakistan"
"Summary of Foreign Investment in Pakistan","31-Dec-2004","TS_GP_FI_SUMFIPK_M.FI00040","..................a FDI Inflow","119.272754","Million USD","Normal","","40","Total FDI Inflows in Pakistan"
"Summary of Foreign Investment in Pakistan","31-Dec-2004","TS_GP_FI_SUMFIPK_M.FI00050","..................b FDI Outflow","1.97905","Million USD","Normal","","50","Total FDI outflows from Pakistan"
"Summary of Foreign Investment in Pakistan","31-Dec-2004","TS_GP_FI_SUMFIPK_M.FI00060","............ii Private Portfolio Investment","16.5","Million USD","Normal","","60","Net Foreign Private Portfolio Investment"
"Summary of Foreign Investment in Pakistan","31-Dec-2004","TS_GP_FI_SUMFIPK_M.FI00070","..................a Equity Securities","16.5","Million USD","Normal","","70","Private Portfolio Investment Equity Securities"
"Summary of Foreign Investment in Pakistan","31-Dec-2004","TS_GP_FI_SUMFIPK_M.FI00080","..................b Debt Securities","","Million USD","Missing value","","80","Private Portfolio Investment Debt Securities"
"Summary of Foreign Investment in Pakistan","31-Dec-2004","TS_GP_FI_SUMFIPK_M.FI00090","......II Foreign Public Investment","","Million USD","Missing value","","90","Net Foreign Public Portfolio Investment"
"Summary of Foreign Investment in Pakistan","31-Dec-2004","TS_GP_FI_SUMFIPK_M.FI00100","............i Portfolio Investment","","Million USD","Missing value","","100","Net Foreign Public Portfolio Investment"
"Summary of Foreign Investment in Pakistan","31-Dec-2004","TS_GP_FI_SUMFIPK_M.FI00110","..................a Equity Securities","","Million USD","Missing value","","110","Net Foreign Public Portfolio Investment in Equity Securities"
"Summary of Foreign Investment in Pakistan","31-Dec-2004","TS_GP_FI_SUMFIPK_M.FI00120","..................b Debt Securities","","Million USD","Missing value","","120","Net Foreign Public Portfolio Investment in Debt Securities"
"Summary of Foreign Investment in Pakistan","30-Nov-2004","TS_GP_FI_SUMFIPK_M.FI00010","1 Total Foreign Investment","","Million USD","Missing value","","10","Net Total Foreign Investment in Pakistan"
"Summary of Foreign Investment in Pakistan","30-Nov-2004","TS_GP_FI_SUMFIPK_M.FI00020","......I Foreign Private Investment","70.126041","Million USD","Normal","","20","Net Foreign Private Investment in Pakistan"
"Summary of Foreign Investment in Pakistan","30-Nov-2004","TS_GP_FI_SUMFIPK_M.FI00030","............i FDI in Pakistan","52.343251","Million USD","Normal","","30","Net Foreign Direct Investment in Pakistan"
"Summary of Foreign Investment in Pakistan","30-Nov-2004","TS_GP_FI_SUMFIPK_M.FI00040","..................a FDI Inflow","54.307799","Million USD","Normal","","40","Total FDI Inflows in Pakistan"
"Summary of Foreign Investment in Pakistan","30-Nov-2004","TS_GP_FI_SUMFIPK_M.FI00050","..................b FDI Outflow","1.964548","Million USD","Normal","","50","Total FDI outflows from Pakistan"
"Summary of Foreign Investment in Pakistan","30-Nov-2004","TS_GP_FI_SUMFIPK_M.FI00060","............ii Private Portfolio Investment","17.8","Million USD","Normal","","60","Net Foreign Private Portfolio Investment"
"Summary of Foreign Investment in Pakistan","30-Nov-2004","TS_GP_FI_SUMFIPK_M.FI00070","..................a Equity Securities","17.8","Million USD","Normal","","70","Private Portfolio Investment Equity Securities"
"Summary of Foreign Investment in Pakistan","30-Nov-2004","TS_GP_FI_SUMFIPK_M.FI00080","..................b Debt Securities","","Million USD","Missing value","","80","Private Portfolio Investment Debt Securities"
"Summary of Foreign Investment in Pakistan","30-Nov-2004","TS_GP_FI_SUMFIPK_M.FI00090","......II Foreign Public Investment","","Million USD","Missing value","","90","Net Foreign Public Portfolio Investment"
"Summary of Foreign Investment in Pakistan","30-Nov-2004","TS_GP_FI_SUMFIPK_M.FI00100","............i Portfolio Investment","","Million USD","Missing value","","100","Net Foreign Public Portfolio Investment"
"Summary of Foreign Investment in Pakistan","30-Nov-2004","TS_GP_FI_SUMFIPK_M.FI00110","..................a Equity Securities","","Million USD","Missing value","","110","Net Foreign Public Portfolio Investment in Equity Securities"
"Summary of Foreign Investment in Pakistan","30-Nov-2004","TS_GP_FI_SUMFIPK_M.FI00120","..................b Debt Securities","","Million USD","Missing value","","120","Net Foreign Public Portfolio Investment in Debt Securities"
"Summary of Foreign Investment in Pakistan","31-Oct-2004","TS_GP_FI_SUMFIPK_M.FI00010","1 Total Foreign Investment","","Million USD","Missing value","","10","Net Total Foreign Investment in Pakistan"
"Summary of Foreign Investment in Pakistan","31-Oct-2004","TS_GP_FI_SUMFIPK_M.FI00020","......I Foreign Private Investment","98.47949","Million USD","Normal","","20","Net Foreign Private Investment in Pakistan"
"Summary of Foreign Investment in Pakistan","31-Oct-2004","TS_GP_FI_SUMFIPK_M.FI00030","............i FDI in Pakistan","94.209348","Million USD","Normal","","30","Net Foreign Direct Investment in Pakistan"
"Summary of Foreign Investment in Pakistan","31-Oct-2004","TS_GP_FI_SUMFIPK_M.FI00040","..................a FDI Inflow","98.143301","Million USD","Normal","","40","Total FDI Inflows in Pakistan"
"Summary of Foreign Investment in Pakistan","31-Oct-2004","TS_GP_FI_SUMFIPK_M.FI00050","..................b FDI Outflow","3.933953","Million USD","Normal","","50","Total FDI outflows from Pakistan"
"Summary of Foreign Investment in Pakistan","31-Oct-2004","TS_GP_FI_SUMFIPK_M.FI00060","............ii Private Portfolio Investment","4.3","Million USD","Normal","","60","Net Foreign Private Portfolio Investment"
"Summary of Foreign Investment in Pakistan","31-Oct-2004","TS_GP_FI_SUMFIPK_M.FI00070","..................a Equity Securities","4.3","Million USD","Normal","","70","Private Portfolio Investment Equity Securities"
"Summary of Foreign Investment in Pakistan","31-Oct-2004","TS_GP_FI_SUMFIPK_M.FI00080","..................b Debt Securities","","Million USD","Missing value","","80","Private Portfolio Investment Debt Securities"
"Summary of Foreign Investment in Pakistan","31-Oct-2004","TS_GP_FI_SUMFIPK_M.FI00090","......II Foreign Public Investment","","Million USD","Missing value","","90","Net Foreign Public Portfolio Investment"
"Summary of Foreign Investment in Pakistan","31-Oct-2004","TS_GP_FI_SUMFIPK_M.FI00100","............i Portfolio Investment","","Million USD","Missing value","","100","Net Foreign Public Portfolio Investment"
"Summary of Foreign Investment in Pakistan","31-Oct-2004","TS_GP_FI_SUMFIPK_M.FI00110","..................a Equity Securities","","Million USD","Missing value","","110","Net Foreign Public Portfolio Investment in Equity Securities"
"Summary of Foreign Investment in Pakistan","31-Oct-2004","TS_GP_FI_SUMFIPK_M.FI00120","..................b Debt Securities","","Million USD","Missing value","","120","Net Foreign Public Portfolio Investment in Debt Securities"
"Summary of Foreign Investment in Pakistan","30-Sep-2004","TS_GP_FI_SUMFIPK_M.FI00010","1 Total Foreign Investment","","Million USD","Missing value","","10","Net Total Foreign Investment in Pakistan"
"Summary of Foreign Investment in Pakistan","30-Sep-2004","TS_GP_FI_SUMFIPK_M.FI00020","......I Foreign Private Investment","82.865959","Million USD","Normal","","20","Net Foreign Private Investment in Pakistan"
"Summary of Foreign Investment in Pakistan","30-Sep-2004","TS_GP_FI_SUMFIPK_M.FI00030","............i FDI in Pakistan","72.271418","Million USD","Normal","","30","Net Foreign Direct Investment in Pakistan"
"Summary of Foreign Investment in Pakistan","30-Sep-2004","TS_GP_FI_SUMFIPK_M.FI00040","..................a FDI Inflow","74.235966","Million USD","Normal","","40","Total FDI Inflows in Pakistan"
"Summary of Foreign Investment in Pakistan","30-Sep-2004","TS_GP_FI_SUMFIPK_M.FI00050","..................b FDI Outflow","1.964548","Million USD","Normal","","50","Total FDI outflows from Pakistan"
"Summary of Foreign Investment in Pakistan","30-Sep-2004","TS_GP_FI_SUMFIPK_M.FI00060","............ii Private Portfolio Investment","10.6","Million USD","Normal","","60","Net Foreign Private Portfolio Investment"
"Summary of Foreign Investment in Pakistan","30-Sep-2004","TS_GP_FI_SUMFIPK_M.FI00070","..................a Equity Securities","10.6","Million USD","Normal","","70","Private Portfolio Investment Equity Securities"
"Summary of Foreign Investment in Pakistan","30-Sep-2004","TS_GP_FI_SUMFIPK_M.FI00080","..................b Debt Securities","","Million USD","Missing value","","80","Private Portfolio Investment Debt Securities"
"Summary of Foreign Investment in Pakistan","30-Sep-2004","TS_GP_FI_SUMFIPK_M.FI00090","......II Foreign Public Investment","","Million USD","Missing value","","90","Net Foreign Public Portfolio Investment"
"Summary of Foreign Investment in Pakistan","30-Sep-2004","TS_GP_FI_SUMFIPK_M.FI00100","............i Portfolio Investment","","Million USD","Missing value","","100","Net Foreign Public Portfolio Investment"
"Summary of Foreign Investment in Pakistan","30-Sep-2004","TS_GP_FI_SUMFIPK_M.FI00110","..................a Equity Securities","","Million USD","Missing value","","110","Net Foreign Public Portfolio Investment in Equity Securities"
"Summary of Foreign Investment in Pakistan","30-Sep-2004","TS_GP_FI_SUMFIPK_M.FI00120","..................b Debt Securities","","Million USD","Missing value","","120","Net Foreign Public Portfolio Investment in Debt Securities"
"Summary of Foreign Investment in Pakistan","31-Aug-2004","TS_GP_FI_SUMFIPK_M.FI00010","1 Total Foreign Investment","","Million USD","Missing value","","10","Net Total Foreign Investment in Pakistan"
"Summary of Foreign Investment in Pakistan","31-Aug-2004","TS_GP_FI_SUMFIPK_M.FI00020","......I Foreign Private Investment","51.0248","Million USD","Normal","","20","Net Foreign Private Investment in Pakistan"
"Summary of Foreign Investment in Pakistan","31-Aug-2004","TS_GP_FI_SUMFIPK_M.FI00030","............i FDI in Pakistan","56.640618","Million USD","Normal","","30","Net Foreign Direct Investment in Pakistan"
"Summary of Foreign Investment in Pakistan","31-Aug-2004","TS_GP_FI_SUMFIPK_M.FI00040","..................a FDI Inflow","58.605166","Million USD","Normal","","40","Total FDI Inflows in Pakistan"
"Summary of Foreign Investment in Pakistan","31-Aug-2004","TS_GP_FI_SUMFIPK_M.FI00050","..................b FDI Outflow","1.964548","Million USD","Normal","","50","Total FDI outflows from Pakistan"
"Summary of Foreign Investment in Pakistan","31-Aug-2004","TS_GP_FI_SUMFIPK_M.FI00060","............ii Private Portfolio Investment","-5.6","Million USD","Normal","","60","Net Foreign Private Portfolio Investment"
"Summary of Foreign Investment in Pakistan","31-Aug-2004","TS_GP_FI_SUMFIPK_M.FI00070","..................a Equity Securities","-5.6","Million USD","Normal","","70","Private Portfolio Investment Equity Securities"
"Summary of Foreign Investment in Pakistan","31-Aug-2004","TS_GP_FI_SUMFIPK_M.FI00080","..................b Debt Securities","","Million USD","Missing value","","80","Private Portfolio Investment Debt Securities"
